date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-04-03,Georgia,Colleges & Universities,28.0,45.0,28.0,25
2020-04-03,Georgia,Airport,12.0,10.0,12.0,26
2020-04-03,Georgia,Fitness Center,30.0,28.0,30.0,27
2020-04-03,Georgia,Metro Stations,32.0,"",32.0,28
2020-04-03,Georgia,Bus,48.0,"",48.0,29
2020-04-03,Georgia,Beach,79.0,"",81.0,30
2020-04-03,Georgia,Spiritual Center,68.0,"",68.0,31
2020-04-04,Georgia,Food,30.0,24.0,30.0,1
2020-04-04,Georgia,Shops & Services,32.0,29.0,32.0,2
2020-04-04,Georgia,Grocery,61.0,45.0,61.0,3
2020-04-04,Georgia,Gas Stations,52.0,44.0,52.0,4
2020-04-04,Georgia,Outdoors & Recreation,63.0,61.0,63.0,5
2020-04-04,Georgia,Fast Food Restaurants,39.0,34.0,39.0,6
2020-04-04,Georgia,Big Box Stores,47.0,38.0,47.0,7
2020-04-04,Georgia,Hardware Stores,86.0,71.0,86.0,8
2020-04-04,Georgia,Residences,55.0,58.0,55.0,9
2020-04-04,Georgia,Discount Stores,60.0,51.0,60.0,10
2020-04-04,Georgia,Professional & Other Places,45.0,44.0,45.0,11
2020-04-04,Georgia,Convenience Store,51.0,47.0,51.0,12
2020-04-04,Georgia,School,46.0,46.0,46.0,13
2020-04-04,Georgia,Medical,46.0,42.0,47.0,14
2020-04-04,Georgia,Drug Store,56.0,45.0,56.0,15
2020-04-04,Georgia,Sports,49.0,67.0,49.0,16
2020-04-04,Georgia,Nightlife Spots,27.0,37.0,27.0,17
2020-04-04,Georgia,Arts & Entertainment,27.0,31.0,27.0,18
2020-04-04,Georgia,Travel & Transport,50.0,40.0,50.0,19
2020-04-04,Georgia,Office,50.0,49.0,50.0,20
2020-04-04,Georgia,Hotel,20.0,15.0,21.0,21
2020-04-04,Georgia,Alcohol,58.0,52.0,58.0,22
2020-04-04,Georgia,Airport,12.0,11.0,12.0,23
2020-04-04,Georgia,Government,52.0,46.0,52.0,24
2020-04-04,Georgia,Banks,43.0,36.0,43.0,25
2020-04-04,Georgia,Colleges & Universities,31.0,37.0,31.0,26
2020-04-04,Georgia,Fitness Center,22.0,20.0,22.0,27
2020-04-04,Georgia,Metro Stations,29.0,"",30.0,28
2020-04-04,Georgia,Beach,69.0,"",70.0,29
2020-04-04,Georgia,Bus,47.0,"",47.0,30
2020-04-05,Georgia,Food,29.0,22.0,30.0,1
2020-04-05,Georgia,Grocery,55.0,46.0,55.0,2
2020-04-05,Georgia,Shops & Services,32.0,30.0,33.0,3
2020-04-05,Georgia,Gas Stations,51.0,41.0,51.0,4
2020-04-05,Georgia,Outdoors & Recreation,66.0,62.0,66.0,5
2020-04-05,Georgia,Big Box Stores,47.0,41.0,47.0,6
2020-04-05,Georgia,Fast Food Restaurants,41.0,34.0,41.0,7
2020-04-05,Georgia,Hardware Stores,86.0,72.0,86.0,8
2020-04-05,Georgia,Residences,50.0,55.0,50.0,9
2020-04-05,Georgia,Discount Stores,58.0,48.0,58.0,10
2020-04-05,Georgia,Convenience Store,50.0,45.0,50.0,11
2020-04-05,Georgia,Professional & Other Places,45.0,40.0,45.0,12
2020-04-05,Georgia,School,54.0,44.0,54.0,13
2020-04-05,Georgia,Medical,45.0,40.0,45.0,14
2020-04-05,Georgia,Drug Store,57.0,41.0,58.0,15
2020-04-05,Georgia,Sports,52.0,59.0,51.0,16
2020-04-05,Georgia,Arts & Entertainment,29.0,31.0,28.0,17
2020-04-05,Georgia,Nightlife Spots,24.0,28.0,23.0,18
2020-04-05,Georgia,Hotel,23.0,17.0,23.0,19
2020-04-05,Georgia,Travel & Transport,45.0,39.0,45.0,20
2020-04-05,Georgia,Office,49.0,52.0,49.0,21
2020-04-05,Georgia,Airport,10.0,7.0,10.0,22
2020-04-05,Georgia,Government,54.0,40.0,54.0,23
2020-04-05,Georgia,Colleges & Universities,38.0,51.0,38.0,24
2020-04-05,Georgia,Alcohol,53.0,53.0,53.0,25
2020-04-05,Georgia,Fitness Center,24.0,25.0,24.0,26
2020-04-05,Georgia,Banks,40.0,"",41.0,27
2020-04-05,Georgia,Metro Stations,33.0,"",33.0,28
2020-04-05,Georgia,Beach,64.0,"",66.0,29
2020-04-05,Georgia,Bus,50.0,"",50.0,30
2020-04-06,Georgia,Food,43.0,34.0,43.0,1
2020-04-06,Georgia,Shops & Services,49.0,40.0,49.0,2
2020-04-06,Georgia,Gas Stations,61.0,53.0,61.0,3
2020-04-06,Georgia,Grocery,65.0,58.0,65.0,4
2020-04-06,Georgia,Outdoors & Recreation,77.0,73.0,77.0,5
2020-04-06,Georgia,Fast Food Restaurants,51.0,43.0,51.0,6
2020-04-06,Georgia,Professional & Other Places,58.0,57.0,58.0,7
2020-04-06,Georgia,Medical,43.0,34.0,44.0,8
2020-04-06,Georgia,Big Box Stores,55.0,45.0,56.0,9
2020-04-06,Georgia,Residences,63.0,60.0,64.0,10
2020-04-06,Georgia,Convenience Store,64.0,58.0,64.0,11
2020-04-06,Georgia,School,35.0,41.0,35.0,12
2020-04-06,Georgia,Hardware Stores,93.0,76.0,94.0,13
2020-04-06,Georgia,Discount Stores,68.0,60.0,68.0,14
2020-04-06,Georgia,Office,39.0,43.0,39.0,15
2020-04-06,Georgia,Drug Store,64.0,56.0,64.0,16
2020-04-06,Georgia,Sports,71.0,70.0,71.0,17
2020-04-06,Georgia,Government,45.0,40.0,46.0,18
2020-04-06,Georgia,Arts & Entertainment,49.0,50.0,49.0,19
2020-04-06,Georgia,Nightlife Spots,46.0,45.0,46.0,20
2020-04-06,Georgia,Travel & Transport,54.0,45.0,54.0,21
2020-04-06,Georgia,Hotel,35.0,28.0,35.0,22
2020-04-06,Georgia,Banks,65.0,59.0,65.0,23
2020-04-06,Georgia,Colleges & Universities,23.0,48.0,23.0,24
2020-04-06,Georgia,Airport,12.0,7.0,12.0,25
2020-04-06,Georgia,Fitness Center,26.0,21.0,26.0,26
2020-04-06,Georgia,Alcohol,72.0,64.0,72.0,27
2020-04-06,Georgia,Metro Stations,33.0,"",34.0,28
2020-04-06,Georgia,Bus,48.0,"",48.0,29
2020-04-06,Georgia,Beach,83.0,"",85.0,30
2020-04-06,Georgia,Spiritual Center,72.0,"",73.0,31
2020-04-07,Georgia,Food,44.0,33.0,44.0,1
2020-04-07,Georgia,Shops & Services,49.0,39.0,50.0,2
2020-04-07,Georgia,Gas Stations,66.0,54.0,66.0,3
2020-04-07,Georgia,Grocery,69.0,58.0,69.0,4
2020-04-07,Georgia,Outdoors & Recreation,81.0,71.0,81.0,5
2020-04-07,Georgia,Fast Food Restaurants,55.0,45.0,55.0,6
2020-04-07,Georgia,Professional & Other Places,57.0,52.0,58.0,7
2020-04-07,Georgia,Medical,43.0,31.0,44.0,8
2020-04-07,Georgia,Big Box Stores,61.0,50.0,62.0,9
2020-04-07,Georgia,Residences,69.0,66.0,69.0,10
2020-04-07,Georgia,School,32.0,38.0,32.0,11
2020-04-07,Georgia,Convenience Store,64.0,51.0,64.0,12
2020-04-07,Georgia,Hardware Stores,95.0,76.0,96.0,13
2020-04-07,Georgia,Discount Stores,72.0,53.0,72.0,14
2020-04-07,Georgia,Office,38.0,40.0,38.0,15
2020-04-07,Georgia,Drug Store,63.0,53.0,64.0,16
2020-04-07,Georgia,Sports,73.0,67.0,73.0,17
2020-04-07,Georgia,Government,44.0,39.0,44.0,18
2020-04-07,Georgia,Arts & Entertainment,49.0,49.0,49.0,19
2020-04-07,Georgia,Nightlife Spots,47.0,46.0,47.0,20
2020-04-07,Georgia,Travel & Transport,56.0,48.0,57.0,21
2020-04-07,Georgia,Hotel,35.0,28.0,35.0,22
2020-04-07,Georgia,Colleges & Universities,22.0,40.0,22.0,23
2020-04-07,Georgia,Banks,57.0,46.0,57.0,24
2020-04-07,Georgia,Airport,13.0,8.0,13.0,25
2020-04-07,Georgia,Fitness Center,23.0,19.0,23.0,26
2020-04-07,Georgia,Alcohol,79.0,59.0,80.0,27
2020-04-07,Georgia,Metro Stations,28.0,"",28.0,28
2020-04-07,Georgia,Bus,52.0,"",51.0,29
2020-04-07,Georgia,Beach,79.0,"",81.0,30
2020-04-07,Georgia,Spiritual Center,62.0,"",62.0,31
2020-04-08,Georgia,Food,43.0,32.0,43.0,1
2020-04-08,Georgia,Shops & Services,48.0,37.0,48.0,2
2020-04-08,Georgia,Gas Stations,66.0,54.0,66.0,3
2020-04-08,Georgia,Grocery,69.0,59.0,70.0,4
2020-04-08,Georgia,Outdoors & Recreation,78.0,69.0,78.0,5
2020-04-08,Georgia,Fast Food Restaurants,52.0,43.0,53.0,6
2020-04-08,Georgia,Professional & Other Places,58.0,55.0,58.0,7
2020-04-08,Georgia,Big Box Stores,60.0,45.0,61.0,8
2020-04-08,Georgia,Medical,42.0,32.0,42.0,9
2020-04-08,Georgia,Residences,67.0,62.0,67.0,10
2020-04-08,Georgia,Convenience Store,65.0,58.0,65.0,11
2020-04-08,Georgia,School,30.0,35.0,30.0,12
2020-04-08,Georgia,Hardware Stores,92.0,69.0,93.0,13
2020-04-08,Georgia,Discount Stores,69.0,58.0,69.0,14
2020-04-08,Georgia,Office,38.0,38.0,38.0,15
2020-04-08,Georgia,Drug Store,63.0,53.0,63.0,16
2020-04-08,Georgia,Sports,72.0,72.0,73.0,17
2020-04-08,Georgia,Government,44.0,44.0,44.0,18
2020-04-08,Georgia,Arts & Entertainment,46.0,45.0,46.0,19
2020-04-08,Georgia,Nightlife Spots,44.0,49.0,44.0,20
2020-04-08,Georgia,Travel & Transport,56.0,47.0,57.0,21
2020-04-08,Georgia,Hotel,34.0,29.0,34.0,22
2020-04-08,Georgia,Colleges & Universities,22.0,40.0,22.0,23
2020-04-08,Georgia,Banks,58.0,43.0,58.0,24
2020-04-08,Georgia,Airport,14.0,9.0,15.0,25
2020-04-08,Georgia,Fitness Center,23.0,20.0,23.0,26
2020-04-08,Georgia,Alcohol,76.0,63.0,77.0,27
2020-04-08,Georgia,Metro Stations,30.0,"",31.0,28
2020-04-08,Georgia,Bus,48.0,"",48.0,29
2020-04-08,Georgia,Beach,79.0,"",82.0,30
2020-04-09,Georgia,Food,44.0,36.0,44.0,1
2020-04-09,Georgia,Shops & Services,53.0,45.0,53.0,2
2020-04-09,Georgia,Gas Stations,68.0,59.0,68.0,3
2020-04-09,Georgia,Grocery,74.0,64.0,75.0,4
2020-04-09,Georgia,Outdoors & Recreation,89.0,85.0,89.0,5
2020-04-09,Georgia,Fast Food Restaurants,54.0,46.0,54.0,6
2020-04-09,Georgia,Professional & Other Places,60.0,60.0,60.0,7
2020-04-09,Georgia,Big Box Stores,64.0,51.0,64.0,8
2020-04-09,Georgia,Medical,44.0,34.0,45.0,9
2020-04-09,Georgia,Residences,71.0,77.0,71.0,10
2020-04-09,Georgia,Hardware Stores,105.0,95.0,106.0,11
2020-04-09,Georgia,Convenience Store,67.0,55.0,67.0,12
2020-04-09,Georgia,School,31.0,37.0,31.0,13
2020-04-09,Georgia,Discount Stores,73.0,65.0,74.0,14
2020-04-09,Georgia,Office,41.0,40.0,41.0,15
2020-04-09,Georgia,Drug Store,65.0,59.0,65.0,16
2020-04-09,Georgia,Sports,83.0,86.0,82.0,17
2020-04-09,Georgia,Government,47.0,46.0,47.0,18
2020-04-09,Georgia,Arts & Entertainment,50.0,52.0,50.0,19
2020-04-09,Georgia,Nightlife Spots,49.0,50.0,49.0,20
2020-04-09,Georgia,Travel & Transport,59.0,51.0,59.0,21
2020-04-09,Georgia,Hotel,35.0,28.0,35.0,22
2020-04-09,Georgia,Colleges & Universities,23.0,39.0,23.0,23
2020-04-09,Georgia,Banks,64.0,54.0,64.0,24
2020-04-09,Georgia,Airport,11.0,7.0,11.0,25
2020-04-09,Georgia,Alcohol,85.0,72.0,85.0,26
2020-04-09,Georgia,Fitness Center,27.0,27.0,26.0,27
2020-04-09,Georgia,Metro Stations,28.0,"",29.0,28
2020-04-09,Georgia,Bus,52.0,"",51.0,29
2020-04-09,Georgia,Beach,90.0,"",94.0,30
2020-04-09,Georgia,Spiritual Center,56.0,"",57.0,31
2020-04-10,Georgia,Food,43.0,32.0,43.0,1
2020-04-10,Georgia,Shops & Services,48.0,39.0,49.0,2
2020-04-10,Georgia,Grocery,77.0,61.0,78.0,3
2020-04-10,Georgia,Gas Stations,63.0,53.0,63.0,4
2020-04-10,Georgia,Fast Food Restaurants,56.0,48.0,57.0,5
2020-04-10,Georgia,Outdoors & Recreation,78.0,68.0,78.0,6
2020-04-10,Georgia,Big Box Stores,69.0,52.0,69.0,7
2020-04-10,Georgia,Professional & Other Places,54.0,50.0,54.0,8
2020-04-10,Georgia,Medical,44.0,34.0,45.0,9
2020-04-10,Georgia,Hardware Stores,115.0,90.0,117.0,10
2020-04-10,Georgia,Residences,65.0,64.0,65.0,11
2020-04-10,Georgia,Convenience Store,66.0,53.0,66.0,12
2020-04-10,Georgia,Discount Stores,73.0,60.0,73.0,13
2020-04-10,Georgia,School,33.0,36.0,33.0,14
2020-04-10,Georgia,Drug Store,67.0,52.0,67.0,15
2020-04-10,Georgia,Office,39.0,42.0,39.0,16
2020-04-10,Georgia,Sports,77.0,70.0,77.0,17
2020-04-10,Georgia,Nightlife Spots,43.0,48.0,43.0,18
2020-04-10,Georgia,Arts & Entertainment,42.0,38.0,42.0,19
2020-04-10,Georgia,Banks,59.0,52.0,60.0,20
2020-04-10,Georgia,Government,43.0,38.0,43.0,21
2020-04-10,Georgia,Travel & Transport,55.0,42.0,55.0,22
2020-04-10,Georgia,Hotel,31.0,24.0,31.0,23
2020-04-10,Georgia,Alcohol,78.0,64.0,78.0,24
2020-04-10,Georgia,Colleges & Universities,27.0,40.0,26.0,25
2020-04-10,Georgia,Airport,11.0,8.0,11.0,26
2020-04-10,Georgia,Fitness Center,27.0,28.0,27.0,27
2020-04-10,Georgia,Metro Stations,33.0,"",33.0,28
2020-04-10,Georgia,Bus,51.0,"",51.0,29
2020-04-10,Georgia,Beach,83.0,"",85.0,30
2020-04-10,Georgia,Spiritual Center,61.0,"",61.0,31
2020-04-11,Georgia,Food,37.0,32.0,37.0,1
2020-04-11,Georgia,Shops & Services,39.0,37.0,39.0,2
2020-04-11,Georgia,Grocery,81.0,67.0,82.0,3
2020-04-11,Georgia,Gas Stations,63.0,55.0,63.0,4
2020-04-11,Georgia,Outdoors & Recreation,75.0,72.0,75.0,5
2020-04-11,Georgia,Big Box Stores,65.0,52.0,66.0,6
2020-04-11,Georgia,Fast Food Restaurants,53.0,46.0,53.0,7
2020-04-11,Georgia,Hardware Stores,106.0,87.0,106.0,8
2020-04-11,Georgia,Discount Stores,75.0,68.0,76.0,9
2020-04-11,Georgia,Residences,62.0,70.0,62.0,10
2020-04-11,Georgia,Convenience Store,63.0,56.0,63.0,11
2020-04-11,Georgia,Professional & Other Places,48.0,50.0,48.0,12
2020-04-11,Georgia,School,53.0,54.0,53.0,13
2020-04-11,Georgia,Medical,53.0,45.0,53.0,14
2020-04-11,Georgia,Drug Store,69.0,57.0,70.0,15
2020-04-11,Georgia,Sports,62.0,76.0,61.0,16
2020-04-11,Georgia,Nightlife Spots,31.0,39.0,31.0,17
2020-04-11,Georgia,Arts & Entertainment,31.0,36.0,30.0,18
2020-04-11,Georgia,Travel & Transport,53.0,44.0,53.0,19
2020-04-11,Georgia,Hotel,23.0,18.0,24.0,20
2020-04-11,Georgia,Alcohol,74.0,67.0,74.0,21
2020-04-11,Georgia,Office,52.0,61.0,51.0,22
2020-04-11,Georgia,Government,63.0,70.0,62.0,23
2020-04-11,Georgia,Colleges & Universities,36.0,51.0,36.0,24
2020-04-11,Georgia,Banks,48.0,48.0,48.0,25
2020-04-11,Georgia,Airport,11.0,8.0,11.0,26
2020-04-11,Georgia,Fitness Center,27.0,30.0,27.0,27
2020-04-11,Georgia,Metro Stations,36.0,"",36.0,28
2020-04-11,Georgia,Beach,96.0,"",99.0,29
2020-04-11,Georgia,Bus,52.0,"",52.0,30
2020-04-11,Georgia,Spiritual Center,58.0,"",59.0,31
2020-04-12,Georgia,Food,28.0,18.0,28.0,1
2020-04-12,Georgia,Grocery,43.0,30.0,43.0,2
2020-04-12,Georgia,Shops & Services,26.0,21.0,26.0,3
2020-04-12,Georgia,Gas Stations,48.0,36.0,49.0,4
2020-04-12,Georgia,Big Box Stores,50.0,37.0,50.0,5
2020-04-12,Georgia,Outdoors & Recreation,50.0,43.0,50.0,6
2020-04-12,Georgia,Fast Food Restaurants,41.0,27.0,41.0,7
2020-04-12,Georgia,Residences,50.0,43.0,50.0,8
2020-04-12,Georgia,Discount Stores,56.0,41.0,57.0,9
2020-04-12,Georgia,Convenience Store,49.0,38.0,49.0,10
2020-04-12,Georgia,Professional & Other Places,42.0,36.0,42.0,11
2020-04-12,Georgia,School,52.0,42.0,52.0,12
2020-04-12,Georgia,Medical,45.0,36.0,45.0,13
2020-04-12,Georgia,Drug Store,55.0,38.0,56.0,14
2020-04-12,Georgia,Hardware Stores,38.0,28.0,39.0,15
2020-04-12,Georgia,Nightlife Spots,23.0,29.0,23.0,16
2020-04-12,Georgia,Arts & Entertainment,27.0,28.0,27.0,17
2020-04-12,Georgia,Sports,43.0,39.0,43.0,18
2020-04-12,Georgia,Travel & Transport,45.0,37.0,45.0,19
2020-04-12,Georgia,Hotel,22.0,17.0,22.0,20
2020-04-12,Georgia,Airport,10.0,4.0,11.0,21
2020-04-12,Georgia,Office,46.0,33.0,46.0,22
2020-04-12,Georgia,Government,55.0,44.0,55.0,23
2020-04-12,Georgia,Alcohol,49.0,38.0,49.0,24
2020-04-12,Georgia,Colleges & Universities,35.0,38.0,35.0,25
2020-04-12,Georgia,Fitness Center,20.0,16.0,20.0,26
2020-04-12,Georgia,Banks,38.0,"",38.0,27
2020-04-12,Georgia,Metro Stations,26.0,"",27.0,28
2020-04-12,Georgia,Beach,57.0,"",57.0,29
2020-04-12,Georgia,Bus,47.0,"",47.0,30
2020-04-12,Georgia,Spiritual Center,38.0,"",38.0,31
2020-04-13,Georgia,Food,46.0,36.0,46.0,1
2020-04-13,Georgia,Shops & Services,54.0,43.0,54.0,2
2020-04-13,Georgia,Gas Stations,67.0,57.0,67.0,3
2020-04-13,Georgia,Grocery,69.0,62.0,70.0,4
2020-04-13,Georgia,Outdoors & Recreation,81.0,69.0,81.0,5
2020-04-13,Georgia,Fast Food Restaurants,60.0,48.0,60.0,6
2020-04-13,Georgia,Medical,46.0,35.0,47.0,7
2020-04-13,Georgia,Professional & Other Places,58.0,55.0,58.0,8
2020-04-13,Georgia,Big Box Stores,63.0,47.0,63.0,9
2020-04-13,Georgia,Residences,69.0,63.0,69.0,10
2020-04-13,Georgia,School,39.0,46.0,39.0,11
2020-04-13,Georgia,Convenience Store,69.0,59.0,69.0,12
2020-04-13,Georgia,Hardware Stores,100.0,77.0,102.0,13
2020-04-13,Georgia,Discount Stores,73.0,61.0,73.0,14
2020-04-13,Georgia,Office,42.0,44.0,42.0,15
2020-04-13,Georgia,Drug Store,68.0,56.0,68.0,16
2020-04-13,Georgia,Sports,76.0,63.0,77.0,17
2020-04-13,Georgia,Government,49.0,47.0,50.0,18
2020-04-13,Georgia,Arts & Entertainment,54.0,49.0,54.0,19
2020-04-13,Georgia,Nightlife Spots,50.0,47.0,50.0,20
2020-04-13,Georgia,Travel & Transport,55.0,43.0,56.0,21
2020-04-13,Georgia,Hotel,37.0,31.0,37.0,22
2020-04-13,Georgia,Banks,68.0,65.0,68.0,23
2020-04-13,Georgia,Colleges & Universities,24.0,45.0,23.0,24
2020-04-13,Georgia,Airport,12.0,9.0,12.0,25
2020-04-13,Georgia,Fitness Center,26.0,24.0,26.0,26
2020-04-13,Georgia,Alcohol,76.0,55.0,77.0,27
2020-04-13,Georgia,Metro Stations,27.0,"",27.0,28
2020-04-13,Georgia,Bus,51.0,"",51.0,29
2020-04-13,Georgia,Beach,62.0,"",64.0,30
2020-04-14,Georgia,Food,48.0,38.0,48.0,1
2020-04-14,Georgia,Shops & Services,53.0,45.0,53.0,2
2020-04-14,Georgia,Gas Stations,70.0,63.0,70.0,3
2020-04-14,Georgia,Grocery,72.0,65.0,72.0,4
2020-04-14,Georgia,Fast Food Restaurants,65.0,52.0,65.0,5
2020-04-14,Georgia,Outdoors & Recreation,86.0,81.0,86.0,6
2020-04-14,Georgia,Professional & Other Places,58.0,57.0,58.0,7
2020-04-14,Georgia,Medical,45.0,35.0,46.0,8
2020-04-14,Georgia,Big Box Stores,66.0,57.0,66.0,9
2020-04-14,Georgia,Residences,72.0,68.0,72.0,10
2020-04-14,Georgia,Hardware Stores,108.0,85.0,109.0,11
2020-04-14,Georgia,Convenience Store,71.0,66.0,71.0,12
2020-04-14,Georgia,School,34.0,41.0,34.0,13
2020-04-14,Georgia,Discount Stores,72.0,61.0,72.0,14
2020-04-14,Georgia,Office,39.0,42.0,39.0,15
2020-04-14,Georgia,Drug Store,69.0,61.0,70.0,16
2020-04-14,Georgia,Sports,82.0,78.0,82.0,17
2020-04-14,Georgia,Government,45.0,43.0,45.0,18
2020-04-14,Georgia,Arts & Entertainment,52.0,49.0,52.0,19
2020-04-14,Georgia,Nightlife Spots,49.0,47.0,49.0,20
2020-04-14,Georgia,Travel & Transport,60.0,47.0,61.0,21
2020-04-14,Georgia,Hotel,37.0,30.0,37.0,22
2020-04-14,Georgia,Colleges & Universities,22.0,37.0,22.0,23
2020-04-14,Georgia,Banks,59.0,54.0,59.0,24
2020-04-14,Georgia,Airport,13.0,10.0,13.0,25
2020-04-14,Georgia,Fitness Center,24.0,20.0,24.0,26
2020-04-14,Georgia,Alcohol,83.0,74.0,84.0,27
2020-04-14,Georgia,Metro Stations,32.0,"",32.0,28
2020-04-14,Georgia,Bus,50.0,"",50.0,29
2020-04-14,Georgia,Beach,80.0,"",83.0,30
2020-04-14,Georgia,Spiritual Center,64.0,"",64.0,31
2020-04-15,Georgia,Food,51.0,40.0,51.0,1
2020-04-15,Georgia,Shops & Services,56.0,44.0,57.0,2
2020-04-15,Georgia,Gas Stations,71.0,61.0,71.0,3
2020-04-15,Georgia,Grocery,75.0,62.0,76.0,4
2020-04-15,Georgia,Fast Food Restaurants,69.0,53.0,69.0,5
2020-04-15,Georgia,Outdoors & Recreation,79.0,70.0,80.0,6
2020-04-15,Georgia,Big Box Stores,75.0,57.0,76.0,7
2020-04-15,Georgia,Professional & Other Places,60.0,53.0,60.0,8
2020-04-15,Georgia,Medical,45.0,36.0,46.0,9
2020-04-15,Georgia,Hardware Stores,118.0,93.0,119.0,10
2020-04-15,Georgia,Residences,70.0,63.0,70.0,11
2020-04-15,Georgia,Convenience Store,71.0,59.0,72.0,12
2020-04-15,Georgia,School,34.0,38.0,34.0,13
2020-04-15,Georgia,Discount Stores,74.0,56.0,74.0,14
2020-04-15,Georgia,Office,41.0,41.0,41.0,15
2020-04-15,Georgia,Drug Store,70.0,60.0,70.0,16
2020-04-15,Georgia,Government,50.0,52.0,50.0,17
2020-04-15,Georgia,Sports,74.0,65.0,74.0,18
2020-04-15,Georgia,Nightlife Spots,49.0,54.0,49.0,19
2020-04-15,Georgia,Arts & Entertainment,48.0,54.0,48.0,20
2020-04-15,Georgia,Banks,79.0,74.0,79.0,21
2020-04-15,Georgia,Hotel,36.0,32.0,36.0,22
2020-04-15,Georgia,Travel & Transport,58.0,47.0,58.0,23
2020-04-15,Georgia,Colleges & Universities,23.0,37.0,22.0,24
2020-04-15,Georgia,Airport,13.0,9.0,13.0,25
2020-04-15,Georgia,Fitness Center,26.0,22.0,26.0,26
2020-04-15,Georgia,Alcohol,87.0,64.0,88.0,27
2020-04-15,Georgia,Metro Stations,36.0,"",36.0,28
2020-04-15,Georgia,Bus,53.0,"",53.0,29
2020-04-15,Georgia,Beach,74.0,"",75.0,30
2020-04-15,Georgia,Spiritual Center,56.0,"",56.0,31
2020-04-16,Georgia,Food,50.0,40.0,50.0,1
2020-04-16,Georgia,Shops & Services,56.0,50.0,56.0,2
2020-04-16,Georgia,Gas Stations,71.0,61.0,71.0,3
2020-04-16,Georgia,Grocery,74.0,65.0,74.0,4
2020-04-16,Georgia,Fast Food Restaurants,66.0,57.0,66.0,5
2020-04-16,Georgia,Outdoors & Recreation,86.0,85.0,86.0,6
2020-04-16,Georgia,Big Box Stores,73.0,63.0,74.0,7
2020-04-16,Georgia,Professional & Other Places,58.0,56.0,58.0,8
2020-04-16,Georgia,Medical,46.0,38.0,46.0,9
2020-04-16,Georgia,Hardware Stores,124.0,114.0,124.0,10
2020-04-16,Georgia,Residences,73.0,75.0,73.0,11
2020-04-16,Georgia,Convenience Store,71.0,62.0,71.0,12
2020-04-16,Georgia,School,32.0,40.0,32.0,13
2020-04-16,Georgia,Discount Stores,75.0,63.0,75.0,14
2020-04-16,Georgia,Office,41.0,43.0,41.0,15
2020-04-16,Georgia,Drug Store,67.0,57.0,68.0,16
2020-04-16,Georgia,Sports,83.0,88.0,82.0,17
2020-04-16,Georgia,Government,49.0,48.0,49.0,18
2020-04-16,Georgia,Nightlife Spots,49.0,53.0,49.0,19
2020-04-16,Georgia,Arts & Entertainment,50.0,51.0,50.0,20
2020-04-16,Georgia,Hotel,37.0,31.0,37.0,21
2020-04-16,Georgia,Travel & Transport,57.0,48.0,57.0,22
2020-04-16,Georgia,Banks,73.0,63.0,74.0,23
2020-04-16,Georgia,Colleges & Universities,23.0,40.0,23.0,24
2020-04-16,Georgia,Airport,11.0,7.0,12.0,25
2020-04-16,Georgia,Alcohol,86.0,76.0,87.0,26
2020-04-16,Georgia,Fitness Center,25.0,27.0,25.0,27
2020-04-16,Georgia,Metro Stations,31.0,"",31.0,28
2020-04-16,Georgia,Bus,54.0,"",54.0,29
2020-04-16,Georgia,Beach,98.0,"",101.0,30
2020-04-16,Georgia,Spiritual Center,61.0,"",61.0,31
2020-04-17,Georgia,Food,46.0,36.0,47.0,1
2020-04-17,Georgia,Shops & Services,51.0,42.0,52.0,2
2020-04-17,Georgia,Gas Stations,67.0,56.0,67.0,3
2020-04-17,Georgia,Grocery,70.0,58.0,70.0,4
2020-04-17,Georgia,Fast Food Restaurants,63.0,51.0,63.0,5
2020-04-17,Georgia,Outdoors & Recreation,82.0,76.0,82.0,6
2020-04-17,Georgia,Big Box Stores,68.0,55.0,69.0,7
2020-04-17,Georgia,Professional & Other Places,57.0,54.0,57.0,8
2020-04-17,Georgia,Medical,48.0,38.0,48.0,9
2020-04-17,Georgia,Hardware Stores,119.0,102.0,120.0,10
2020-04-17,Georgia,Residences,66.0,63.0,66.0,11
2020-04-17,Georgia,Convenience Store,69.0,59.0,69.0,12
2020-04-17,Georgia,School,34.0,39.0,34.0,13
2020-04-17,Georgia,Discount Stores,67.0,67.0,67.0,14
2020-04-17,Georgia,Office,42.0,47.0,42.0,15
2020-04-17,Georgia,Drug Store,64.0,59.0,64.0,16
2020-04-17,Georgia,Sports,77.0,83.0,76.0,17
2020-04-17,Georgia,Arts & Entertainment,44.0,42.0,45.0,18
2020-04-17,Georgia,Government,49.0,45.0,49.0,19
2020-04-17,Georgia,Banks,66.0,57.0,66.0,20
2020-04-17,Georgia,Nightlife Spots,43.0,44.0,42.0,21
2020-04-17,Georgia,Hotel,34.0,28.0,34.0,22
2020-04-17,Georgia,Travel & Transport,55.0,51.0,55.0,23
2020-04-17,Georgia,Alcohol,82.0,72.0,82.0,24
2020-04-17,Georgia,Colleges & Universities,26.0,43.0,26.0,25
2020-04-17,Georgia,Airport,10.0,9.0,10.0,26
2020-04-17,Georgia,Fitness Center,28.0,25.0,28.0,27
2020-04-17,Georgia,Metro Stations,28.0,"",28.0,28
2020-04-17,Georgia,Bus,49.0,"",49.0,29
2020-04-17,Georgia,Beach,83.0,"",86.0,30
